split,label,class_name,path
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/colombe.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/mediaonmedia-most-influential-person-in-media-19455.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/22acc109-736b-480c-a6f7-8ee4e0fc61ed.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/lensa-harry.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/images18.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/Gen-AI-Community-Forum_NC_Header.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/serene-natural-background-depicting-peaceful-landscape-scenery-ai-generated_523886-6982.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/1u7_j9GJ8BuLJv529Og-Tgg.png
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/looking-at-the-beautiful-scenery-vector-18883800.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/97224914.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/homeless-man-color-poverty.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/psychedelic-1084082_1920.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/beautiful-scenery-fb17-png__700.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/fdfs2-800x533.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/360_F_568525285_CrGJ8Yh1noTyqu6QsocfVeGQGY91E0Jb.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/famous-paintings.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/midjourney_inpainting_demo-1.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/oe33n1zk7l2a1.png
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/Javan_rhino_Ujung_Kulon_NP.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/ai-art-canva.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/can-artificial-intelligence-systems-like-dall-e-or-midjourney-perform-creative-tasks_8.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/e47d1283-90b0-4844-98a3-41456f0c341c.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/100960167.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/1a9B6fCE7uFAgaQDUMGFRqw.jpeg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/7ce6zbax23_WEB_257649.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/Deepfake-AI-generated-2023.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/2ibwo5nyey_76768945_200ee080_6772_11ea_99f1_23346ee95a58.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/child-face-portrait-helen-whittle-767x506.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/06as5rHi0sgG4W2Tq.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/JuliePowell_AI-Banner.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/12_20201217171040_10852275_large.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/wers-blooming-green-grass-spring-concept-generative-ai-technology-free-photo.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/beautiful-scenery-wallpaper_1920x1080_91975.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/ai-ethicsconference-poster_v5_0.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/56428422_1662474478_web.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/timparkin_collage_composite_landscape_c209c0c0-18fd-4919-8efd-744fb451e9b8.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/Turn-a-selfie-into-AI-portraits-in-different-styles-instantly-with-Fotor-AI-portrait-generator.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/Instagram_Viral_Image_AI_Cat_Dog_1680332724335_1680332736162_1680332736162.png
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/gh-famous-latinx-people-1631046697.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/6415e4b39e38cb53f00286e0_I_PelxQ-gpM_ZMFzYe2EazKifSdYCsHmcT3kJVA1nuY.jpeg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/5-23-7-23-8-53-6m.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/elizabeth-rev.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/portraits.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/AI_image.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/07IHO-LENSA-TOPART-articleLarge.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/120522_Lensa_AI.width-696.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/van-gogh-starry-night-min.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/gangaster-cat-7.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/MIT-3Q-GenerativeAI-01-press.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/Header-L-316a743.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/23uQhgmcFTBQitCwze2wBYPCFjkCmfPzxWbygzom3YM8S8Wz5BKkMsE1NXtEq1DcZuWQS.png
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/Screenshot-2023-06-12-at-18.36.47.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/fc92cc7b1e56043e12b83c18080a2aca54-ai-art.1x.rsquare.w1400.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/3e9bc32a-1d77-4f0a-b0df-199c80060385-1024x1024.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/Fantastic-Realism-Fungus-AI-Generated-Art-Psychedelic-Art-Fungus-Decor-65247356-1.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/AdobeStock_559145847.jpeg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/104023917.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/midjourney_v4_hero_2-640x360.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/71AlaLQNBuL._AC_UF10001000_QL80_.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/Gopnik_ai_art.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/creepy-ai-generated-photos-743.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/extinctions_elephants-555x507.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/ai-generated-animal-crossbreeds-09.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/About-the-People-living-with-HIV-Stigma-Index.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/why_we_connect_with_vincent_van_goghs_paintings_1050x700.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/Israeli-artist1.jpeg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/elelphants_kindness_family_1122.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/Midjourney-copyright.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/ai-paintings-bali-van-gogh-512.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/witchy-studio-japan-psychedelic-05.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/Earth-Species-project-generative-ai-unders.max-2100x2100.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/wonderland-girl-generated-by-Fotor-ai-art-generator.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/unknown-artist-mountain-landscapes-oil-on-card-paintings-set-of-2-8.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/02-still-for-america-room-loop-superJumbo.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/H0820-L360654254.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/alexander-vinogradov-1900x1267-1419x946.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/Worlds-15-Most-Iconic-Portraits-by-iPhotography.com-11.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/The_Emotional_Life_of_Animals_And_What_It_Means_for_Us.png
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/Paintings-by-Joan-Miro-1140x684.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/360_F_380747975_sS1hCVB0qPqFCWBMZ3qJ5xTqH6rtaDBI.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/famous-paintings-fb.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/multi-colored-abstract-background-with-vibrant-flying-feathers-generated-by-ai-scaled.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/Bashenga_10-1-1000x552.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/EmaqLSjrm4SBsK7Xspie--1--avr9b.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/360_F_482153924_Jc1kuY4feaYUYo5p9tDlzww9OeoGguG4.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/3eb2e6d3-6ab8-445e-beb2-afdadb30afbd.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/nature-scenery-background-821397-evzvw-fb.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/amazonaws.com2Fpublic2Fimages2Fc5e787c1-70fc-4178-9f18-497c6ec85f79_832x832.jpeg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/ai-portraits-celebrities-beyonce.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/6588c371e32a540aace3ecd5_Ci5y2JLvKKO7SveqO8kAb8xloBhjE2Kjd2JzBr9EYNA.jpeg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/trippy-psychedelic-artwork-retro-hippie-style-generative-ai-surreal-landscape-274005108.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/hwXBAos.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/24-AI-FACES-QUIZ-HP-PROMO-COVER-copy-articleLarge-v3.png
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/images15.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/sddefault2.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/images34.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/ai-portraits-millions-actors-photos-designboom-1200.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/Midjourney-2.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/10352-original.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/Science-of-Attraction-feat.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/iStock-1326443525.2e16d0ba.fill-950x535.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/nathan-shipley-historical-ai-portraits-15.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/pleaser.jpeg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/1440_AI_and_animal_language_feat.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/2K65J19-2.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/animal-happy-character-cute-ai-generated-free-photo.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/sddefault.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/violin-buildings.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/Simon_HERO.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/witchy-studio-japan-psychedelic-01.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/a823fafc36560121553573b1a7252334d9616c2f-1216x705.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/chayka_ai_copyright.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/Child-face-portraits-Helen-Whittle-1.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/midjourney20images.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/erreurs-images.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/Coyote-animal-sentience-research.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/barbsotiart_22_DEC_AIART-blog-post-content-photo-5.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/pexels-photo-2598024.jpeg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/backdrop-nature-beautiful-scenery-wallpaper-ai-generated-art_853163-335.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/humpback-whale-1680735293.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/5d395cf120e51-ai-transforms-celebrities-photo-into-old-portraits-paintings-5d380c2ebd006__700.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/Land-Animals-Featured-841x1024.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/ai-art-voguebus-photographer-month-22-story.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/Tiger-Male-CJ-Walking-Waterfall-JEP_8986.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/360_F_606797008_rGPPk6bFWDQydnX7g7w1w9dVVZ4mD22J.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/mystical-eye-vector-illustration-psychedelic-design-ai-generated-free-photo.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/detectingai_02_wide-490b899012edf8bee6419139f70e38d991cbd644-s1100-c50.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/tiger-full-width.jpg.thumb.1160.1160.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/ai-generated-background-1.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/ai-header-4.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/First-image_Fb-size_grande.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/5274772_0f37_5.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/image13.jpeg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/luke-wells-midjourney-generated-image.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/portrait-01.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/fdfs22-800x533.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/maxresdefault.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/how-to-draw-easy-scenery-of-sunset-in-the-hills-1024x576.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/d5b733ded7a8468d95d56d317703b3da.jpeg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/ai-generated-7921580_1280.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/Marvel-Secret-Invasion-Opening-Credits-AI-Art.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/Shelley-Newman-Watching-The-Show-2022.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/portrait-african-american-man_23-2149072179.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/Ej6jaxYtzcL24kFW7kmKYC.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/MidJourney-content-policy-1024x576.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/nqsvevjgn3gxdubar6ly.JPEG.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/robot-art-for-web-1180x560.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/AI-generated-images-art-.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/Tiger-1.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/fox-937049_1920.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/HD-wallpaper-nature-scenery-scenery-nature.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/whats-world-population-jpg.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/cute-baby-animals-1558535060.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/images88.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/dog.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/a9cb4b9875143b1568ba519ea086af95.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/Midjourney-River.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/edmond-de-belamy-framed-cropped.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/Red-Tailed-Guenon-Animal-Header-768x512.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/mhachman_a_castle_on_an_asteroid_floating_through_space_2315526d-252b-40df-9a6d-eeb00aed612f.png
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/cafe-terrace-on-the-place-du-f.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/female-face-girl-wearing-hat-outdoors.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/popepufferjacket.jpg.jpg.foto.rm.jpeg.foto.rbig.jpeg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/ai-art.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/Vincent-Favilla-_Pondering_-800x550.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/2g24m0k80001000.png
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/images4.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/ai-generated-human-2.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/midjourney-tools-tips-for-photographers-photography-photo-realistic.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/tnsc6ik8_personalities-playing-holi_625x300_18_June_23.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/United-States-56136431-EPA.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/psychedelic-revelation-ai-artwork-718_300x2x.webp
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/WI110119_W25_32.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/portrait-smiling-middle-aged-african-260nw-2088822202.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/loabfeature.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/pexels-photo-5091121.jpeg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/B49447D3-BE5D-4A25-8505059961823425_source.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/shutterstock_1020032878-scaled.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/lake-with-mountains-digital-download-ai-art-landscape-627.webp
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/large-beautiful-print-of-village-scenery-waterproof-texture-original-imafzgbusjtaysub.jpeg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/images70.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/many-happy-diverse-ethnicity-different-260nw-1733872811.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/Various-AI-portraits-generated-by-Fotor.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/1k1x6oDDEtXdQeKTAKQsSbQ.jpeg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/41b6d9592db18a15b1e32dfd50.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/62bf08968c2d68a06b1c7182_image9201-min.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/g_in_the_center_of_a_beautiful_landscap_b555fb6f-fb9c-4bb1-827d-ef7b1df41a7a.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/1486689.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/14_1110x.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/van-gogh.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/power-to-the-people_en.pdf_0.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/1687776010494_Screenshot20230626160839.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/65523f91e3679a1ab2eed021_face_of_data_art_kirell_benzi.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/ai-generated-throwback-yearbook.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/hero_zebra_animals.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/71OZ5MXTSjL.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/UNfSEPwoEvvYcUN4H7PR.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/Portrait197a-1280x640.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/ai-portraits-celebrities-keanu-reeves.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/thejohnechen-a-1691152122-png-selar.co-20230804122842.png
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/images43.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/85220_africa-21787_1920.rev.1600192341.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/335893730_1248848252414001_2214479283759117231_n_1679724354609_1679724368314_1679724368314.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/noir.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/images32.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/1032249.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/960x0.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/Black-and-White-Portrait-3.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/BabyAnimals.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/ai-generated-photos-1514935235304-videoSixteenByNineJumbo1600-v4.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/Chris-Pratt.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/picasso-femme-a-la-montre-1932-2-654d363e6a607.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/robot-monitoring-dairy-farm-1200x800-1.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/1JfLNu1-TgkKhhX-e_FgpOA.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/oeuvre-art-generee-IA-MidJourney-remporte-1er-prix-Colorado-State-Fair.png
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/3c958e87e755ddec3003722eb91e787a.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/baby-ping.jpg
train,1,RealArt,/Users/yunsung5387/Downloads/ai images/RealArt/RealArt/images56.jpg
train,0,AiArtData,/Users/yunsung5387/Downloads/ai images/AiArtData/AiArtData/96715731.jpg
