split,label,class_name,path
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4256.jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3577 (10).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3422 (5).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2044 (8).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3838 (2).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0671 (3).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3895 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4050 (9).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3938 (8).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3447 (6).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1228.jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4764 (3).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5191 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2536 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2285 (7).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5397 (6).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2538 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3013 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3951 (3).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1684 (3).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5996 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2154 (6).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2226 (5).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2930 (10).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3313 (3).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1527 (4).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3943 (5).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4788.jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4677 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2564 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4949 (8).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4694 (7).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2541 (9).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0963 (10).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1071 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4662 (3).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4010 (2).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4990 (6).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2580 (6).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1079 (9).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3198.jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2854 (4).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5135 (2).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2499 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3418 (4).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3892 (8).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3626 (2).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4637 (4).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3506 (4).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2527 (9).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1276 (9).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4797 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2086 (6).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0332 (6).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1920 (10).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2656 (10).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4703 (2).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0079.jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2897.jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2875 (4).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4639 (3).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1947 (6).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4100 (3).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3000 (2).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5520 (7).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2019 (9).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3653 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2239 (5).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2395.jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4528 (4).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4305 (10).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1337 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4149 (4).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5205 (4).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1500 (4).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3254 (9).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5305 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3636 (9).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3491 (9).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3293 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1106 (4).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2172 (4).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4276 (4).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4403.jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3645 (8).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4332 (3).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1727 (9).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1924 (10).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3485 (8).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3678 (3).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2805 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2609 (6).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2180 (6).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3708 (10).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4368 (6).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1694 (6).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3072 (3).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4861 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3922 (3).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5643 (5).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4150 (10).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3927 (2).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4279 (4).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5788 (3).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5523 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5134.jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4070 (4).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4089 (8).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5420 (3).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3612 (6).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0872 (7).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1632 (4).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1754 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3164.jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3387 (4).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0778 (2).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3105 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0020 (3).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0008 (8).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2355 (5).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2563 (7).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5687 (2).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0030 (10).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2834 (4).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4873 (4).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1914 (5).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0474 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1214 (5).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4397 (10).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2227.jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3828 (9).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1551 (10).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4466 (9).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0591 (6).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2407 (3).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0844 (10).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0044 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4043 (8).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5695 (5).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1153.jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4791 (7).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3986 (3).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0814 (10).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2282 (2).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3173 (2).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2002 (9).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5313 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2534 (4).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4191 (3).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4137 (9).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0677.jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4216 (10).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3900 (2).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1544 (3).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3422 (4).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2080 (9).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1897 (9).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1627 (7).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0380 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4889 (3).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4783 (6).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0282 (4).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2828 (9).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3601 (7).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4284 (10).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1898 (10).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1293 (3).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2462.jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2848 (6).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4692 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2125 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1574 (2).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3554 (10).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3066 (4).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3342 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2381 (7).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1802 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1202 (6).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3783 (7).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4907 (3).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1499 (7).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2670 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4007 (4).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4563 (5).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2752.jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4566.jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4133 (3).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3322 (2).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2909 (10).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0267 (3).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1021 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0216.jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1336 (2).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5341.jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3474 (6).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5968 (3).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1997 (9).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5509 (7).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4362 (10).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1197 (7).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4682 (7).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3176.jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2727 (10).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1773 (9).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4638.jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3879 (3).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0359 (9).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1615 (6).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1981 (4).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0817 (7).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0236.jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4649 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2815 (2).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3409.jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4648 (7).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1403 (3).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1895 (9).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2284 (10).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1303 (4).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5519 (10).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5421 (8).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4005 (6).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3532 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2671 (10).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4194 (3).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3765 (3).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2090 (10).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5500 (10).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4822 (6).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2858 (6).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4540 (10).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0433 (8).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3368 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1068 (6).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2343 (4).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3682 (7).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0802 (8).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5228.jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0482 (10).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2834 (7).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2541 (3).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4496 (7).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2016 (6).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1100 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1295 (8).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3950 (7).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3755 (10).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2520 (10).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3092 (10).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4106 (6).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/4525 (2).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1928 (2).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1066 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2676 (6).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5953.jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/2647.jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/5014 (2).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/3180 (5).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/1168 (2).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/1797 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/2011 (8).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4948 (4).jpg
train,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/FAKE/3729 (2).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/4272 (10).jpg
train,1,REAL,/Users/yunsung5387/Documents/ai image distinguish/data/archive/train/REAL/0638 (4).jpg
